:START_ID,:END_ID,:TYPE
Q108775749,Q64895246,ALUMNI
Q108775749,Q64895262,ALUMNI
Q107546790,Q12510549,ALUMNI
Q108892712,Q28954262,ALUMNI
Q12508767,Q1579397,ALUMNI
Q7339075,Q1145992,ALUMNI
Q93388029,Q472316,ALUMNI
Q109436732,Q12523301,ALUMNI
Q96988731,Q12523282,ALUMNI
Q96989094,Q17997383,ALUMNI
Q109433820,Q4250926,ALUMNI
Q107337227,Q12506014,ALUMNI
Q12508813,Q1145992,ALUMNI
Q56398760,Q534515,ALUMNI
Q56398760,Q12523323,ALUMNI
Q85993932,Q6026203,ALUMNI
Q25467863,Q1145992,ALUMNI
Q123880282,Q1145992,ALUMNI
Q17410470,Q2306715,ALUMNI
Q109440620,Q109434801,ALUMNI
Q49254437,Q4200341,ALUMNI
Q49254437,Q12509708,ALUMNI
Q7372538,Q534515,ALUMNI
Q9019254,Q1145992,ALUMNI
Q9019254,Q3152325,ALUMNI
Q61118739,Q14917448,ALUMNI
Q109438126,Q12486653,ALUMNI
Q109438126,Q97307913,ALUMNI
Q18421249,Q1896627,ALUMNI
Q18421249,Q6177417,ALUMNI
Q18421404,Q534515,ALUMNI
Q18421404,Q3181122,ALUMNI
Q109564111,Q7894412,ALUMNI
Q109564111,Q7894414,ALUMNI
Q12508994,Q10862512,ALUMNI
Q12508997,Q912329,ALUMNI
Q97590845,Q534515,ALUMNI
Q97590845,Q3181122,ALUMNI
Q97590845,Q12523366,ALUMNI
Q109439231,Q752663,ALUMNI
Q4262592,Q3181122,ALUMNI
Q25469772,Q7683446,ALUMNI
Q18421320,Q19749142,ALUMNI
Q120202788,Q7894418,ALUMNI
Q10860019,Q7322177,ALUMNI
Q3565770,Q4200341,ALUMNI
Q109437436,Q10862512,ALUMNI
Q4262541,Q1145992,ALUMNI
Q7419791,Q534515,ALUMNI
Q12509222,Q217439,ALUMNI
Q7419814,Q12471190,ALUMNI
Q7387595,Q534515,ALUMNI
Q28600070,Q534515,ALUMNI
Q28600070,Q850730,ALUMNI
Q28600070,Q12510646,ALUMNI
Q12511361,Q13098212,ALUMNI
Q96989164,Q7896071,ALUMNI
Q25457680,Q534515,ALUMNI
Q109432923,Q20426828,ALUMNI
Q28723811,Q1896627,ALUMNI
Q12511438,Q12523483,ALUMNI
Q25463980,Q17997867,ALUMNI
Q25469740,Q6127803,ALUMNI
Q108896472,Q7894418,ALUMNI
Q108896472,Q109913937,ALUMNI
Q108896472,Q123453757,ALUMNI
Q108896472,Q125049703,ALUMNI
Q9072611,Q12523421,ALUMNI
Q61054906,Q12523394,ALUMNI
Q12511499,Q2626206,ALUMNI
Q135509931,Q3958218,ALUMNI
Q135509931,Q12523350,ALUMNI
Q135509931,Q12523351,ALUMNI
Q135509931,Q12523376,ALUMNI
Q19731782,Q12523355,ALUMNI
Q97590743,Q478044,ALUMNI
Q97590743,Q7408055,ALUMNI
Q17411207,Q12523318,ALUMNI
Q17411207,Q97570581,ALUMNI
Q12511505,Q7894418,ALUMNI
Q96989158,Q12513081,ALUMNI
Q12511575,Q1579397,ALUMNI
Q16050056,Q19732654,ALUMNI
Q19745898,Q12523366,ALUMNI
Q17411216,Q10862512,ALUMNI
Q12511628,Q1111640,ALUMNI
Q12511628,Q4200341,ALUMNI
Q12511628,Q12523349,ALUMNI
Q12511628,Q74551587,ALUMNI
Q96988317,Q12523432,ALUMNI
Q96988317,Q97577624,ALUMNI
Q109564051,Q12471190,ALUMNI
Q109564051,Q12513038,ALUMNI
Q12511651,Q1141959,ALUMNI
Q133697926,Q7896071,ALUMNI
Q4202141,Q206702,ALUMNI
Q4202141,Q1065414,ALUMNI
Q19723964,Q19744827,ALUMNI
Q109564167,Q7603607,ALUMNI
Q97590847,Q12523313,ALUMNI
Q106044474,Q478044,ALUMNI
Q106044474,Q5643706,ALUMNI
Q109435951,Q4200341,ALUMNI
Q7416335,Q429561,ALUMNI
Q7416335,Q432637,ALUMNI
Q7416335,Q1847733,ALUMNI
Q108890977,Q19735082,ALUMNI
Q105959361,Q1573634,ALUMNI
Q97192324,Q4250919,ALUMNI
Q85994151,Q12486124,ALUMNI
Q85994151,Q67180070,ALUMNI
Q19731911,Q1145992,ALUMNI
Q109564168,Q12523368,ALUMNI
Q109564168,Q30265565,ALUMNI
Q97590759,Q534515,ALUMNI
Q97590759,Q3181122,ALUMNI
Q12512226,Q12523408,ALUMNI
Q9333940,Q156598,ALUMNI
Q13096807,Q1579397,ALUMNI
Q13096807,Q1824905,ALUMNI
Q25468237,Q6482697,ALUMNI
Q12512338,Q1033335,ALUMNI
Q109697546,Q12523349,ALUMNI
Q25469353,Q7452397,ALUMNI
Q65676987,Q3958218,ALUMNI
Q97590579,Q49115,ALUMNI
Q97590579,Q12510564,ALUMNI
Q109435955,Q7683446,ALUMNI
Q16178444,Q4250926,ALUMNI
Q49252263,Q3181122,ALUMNI
Q110103262,Q7322177,ALUMNI
Q58924768,Q12513114,ALUMNI
Q18421371,Q4250926,ALUMNI
Q18421371,Q64575277,ALUMNI
Q109432815,Q4200627,ALUMNI
Q132194903,Q1145992,ALUMNI
Q72982690,Q173959,ALUMNI
Q72982690,Q7089955,ALUMNI
Q72982690,Q12522872,ALUMNI
Q131406018,Q38881,ALUMNI
Q131406018,Q7178629,ALUMNI
Q17411356,Q7452397,ALUMNI
Q56416581,Q503419,ALUMNI
Q12514964,Q3130435,ALUMNI
Q97590595,Q4250919,ALUMNI
Q12515425,Q19752649,ALUMNI
Q13097173,Q1579397,ALUMNI
Q3118591,Q534515,ALUMNI
Q12515516,Q4250926,ALUMNI
Q17410763,Q1145992,ALUMNI
Q123219164,Q7894418,ALUMNI
Q123219164,Q74433163,ALUMNI
Q85994401,Q7452397,ALUMNI
Q85994401,Q7476068,ALUMNI
Q18421248,Q2306715,ALUMNI
Q28355682,Q2190504,ALUMNI
Q28355682,Q7428928,ALUMNI
Q106159996,Q280361,ALUMNI
Q61118430,Q12712165,ALUMNI
Q97590769,Q12511291,ALUMNI
Q97590769,Q12513063,ALUMNI
Q10860115,Q17997867,ALUMNI
Q12518358,Q12523366,ALUMNI
Q12518358,Q12523435,ALUMNI
Q61119233,Q1573634,ALUMNI
Q97590540,Q64575776,ALUMNI
Q17411397,Q20427430,ALUMNI
Q109564130,Q3181122,ALUMNI
Q109564130,Q3213529,ALUMNI
Q103823834,Q10862512,ALUMNI
Q106371979,Q10862512,ALUMNI
Q7553479,Q1145992,ALUMNI
Q96988795,Q12523284,ALUMNI
Q17411407,Q4200341,ALUMNI
Q13097202,Q3181122,ALUMNI
Q96987607,Q2306715,ALUMNI
Q96987607,Q19752881,ALUMNI
Q96987607,Q25462675,ALUMNI
Q19740381,Q1145992,ALUMNI
Q13097203,Q10862512,ALUMNI
Q25461524,Q1145992,ALUMNI
Q6723714,Q156598,ALUMNI
Q17411419,Q7452397,ALUMNI
Q12515789,Q10862512,ALUMNI
Q25469801,Q4200297,ALUMNI
Q56640236,Q492467,ALUMNI
Q56640236,Q1145992,ALUMNI
Q56640236,Q1192597,ALUMNI
Q7553781,Q534515,ALUMNI
Q7553781,Q1824905,ALUMNI
Q96986893,Q6127803,ALUMNI
Q12515797,Q49120,ALUMNI
Q12515797,Q534515,ALUMNI
Q6668945,Q7894416,ALUMNI
Q16182795,Q274486,ALUMNI
Q16182795,Q534845,ALUMNI
Q16182795,Q845138,ALUMNI
Q16182795,Q2306715,ALUMNI
Q12515831,Q2306715,ALUMNI
Q96987974,Q1579397,ALUMNI
Q25464492,Q1057398,ALUMNI
Q25464492,Q1145992,ALUMNI
Q85994491,Q13098258,ALUMNI
Q28485093,Q12523463,ALUMNI
Q109440724,Q19751985,ALUMNI
Q96988747,Q4200297,ALUMNI
Q96988747,Q57947176,ALUMNI
Q123334246,Q4200297,ALUMNI
Q3177708,Q457281,ALUMNI
Q3177708,Q534515,ALUMNI
Q17411470,Q534515,ALUMNI
Q17411428,Q12510668,ALUMNI
Q120221131,Q12523281,ALUMNI
Q96988767,Q350752,ALUMNI
Q96988767,Q12523351,ALUMNI
Q96988767,Q98768244,ALUMNI
Q96988767,Q98768246,ALUMNI
Q96988767,Q98768248,ALUMNI
Q96988046,Q7442749,ALUMNI
Q25465738,Q3130435,ALUMNI
Q25467604,Q534515,ALUMNI
Q17410907,Q12471192,ALUMNI
Q20895185,Q10862512,ALUMNI
Q109436638,Q478044,ALUMNI
Q97590748,Q12510660,ALUMNI
Q96987564,Q12523326,ALUMNI
Q96987564,Q19744837,ALUMNI
Q18421453,Q534515,ALUMNI
Q7631933,Q534515,ALUMNI
Q12516488,Q534515,ALUMNI
Q17411442,Q47927,ALUMNI
Q17411443,Q4200627,ALUMNI
Q13097278,Q12471190,ALUMNI
Q96987708,Q109919422,ALUMNI
Q25471415,Q10862512,ALUMNI
Q85994555,Q7894418,ALUMNI
Q18421410,Q432637,ALUMNI
Q25466194,Q1145992,ALUMNI
Q17411447,Q1145992,ALUMNI
Q25468378,Q350752,ALUMNI
Q69711711,Q4854741,ALUMNI
Q69711711,Q14933725,ALUMNI
Q69711711,Q19735173,ALUMNI
Q69711711,Q19749142,ALUMNI
Q56393756,Q534515,ALUMNI
Q19741452,Q4250926,ALUMNI
Q96987568,Q835440,ALUMNI
Q96987568,Q1681928,ALUMNI
Q96987568,Q7686944,ALUMNI
Q109436626,Q12513146,ALUMNI
Q85994581,Q12523335,ALUMNI
Q5247068,Q534515,ALUMNI
Q5247068,Q1579397,ALUMNI
Q12516581,Q1579397,ALUMNI
Q12516588,Q280361,ALUMNI
Q12516588,Q1145992,ALUMNI
Q12516588,Q12510277,ALUMNI
Q109436699,Q12523455,ALUMNI
Q96989140,Q1145992,ALUMNI
Q96989140,Q2738622,ALUMNI
Q109434195,Q12523443,ALUMNI
Q76127,Q31204378,ALUMNI
Q12517033,Q4200627,ALUMNI
Q12517042,Q1579397,ALUMNI
Q17411458,Q19751985,ALUMNI
Q96987982,Q30265568,ALUMNI
Q17410425,Q534515,ALUMNI
Q96987591,Q5643706,ALUMNI
Q19944312,Q1145992,ALUMNI
Q17410398,Q534515,ALUMNI
Q17411471,Q12523307,ALUMNI
Q97214398,Q12523472,ALUMNI
Q12518079,Q6004629,ALUMNI
Q123290568,Q478044,ALUMNI
Q123290568,Q12523408,ALUMNI
Q96987603,Q1145992,ALUMNI
Q56391422,Q173959,ALUMNI
Q56391422,Q25468649,ALUMNI
Q85994779,Q12486659,ALUMNI
Q7647367,Q12510684,ALUMNI
Q7647367,Q12523350,ALUMNI
Q983372,Q12523349,ALUMNI
Q85994793,Q7895720,ALUMNI
Q109564305,Q25465766,ALUMNI
Q17411486,Q534515,ALUMNI
Q123245287,Q97577630,ALUMNI
Q57405,Q540280,ALUMNI
Q57405,Q1115050,ALUMNI
Q57405,Q1438462,ALUMNI
Q57405,Q1465303,ALUMNI
Q57405,Q2306715,ALUMNI
Q57405,Q3418943,ALUMNI
Q57405,Q7452397,ALUMNI
Q57405,Q10862512,ALUMNI
Q7649147,Q17997867,ALUMNI
Q5247112,Q2306715,ALUMNI
Q31173655,Q6127803,ALUMNI
Q31173655,Q12523350,ALUMNI
Q2470857,Q156598,ALUMNI
Q2470857,Q214341,ALUMNI
Q31173139,Q58667835,ALUMNI
Q1755191,Q19752649,ALUMNI
Q1755191,Q58667835,ALUMNI
Q17411497,Q1579397,ALUMNI
Q25468924,Q1145992,ALUMNI
Q7650060,Q12523284,ALUMNI
Q30309222,Q1145992,ALUMNI
Q109327036,Q7894418,ALUMNI
Q17411510,Q14917501,ALUMNI
Q96987321,Q12523484,ALUMNI
Q85994827,Q17997867,ALUMNI
Q96988279,Q12523340,ALUMNI
Q19748688,Q534515,ALUMNI
Q109441660,Q350752,ALUMNI
Q92409837,Q7894421,ALUMNI
Q10860301,Q478044,ALUMNI
Q96987303,Q2306715,ALUMNI
Q96987303,Q12523348,ALUMNI
Q109563759,Q13098212,ALUMNI
Q17411522,Q1896627,ALUMNI
Q123219148,Q173959,ALUMNI
Q123219148,Q1494353,ALUMNI
Q12518350,Q10862512,ALUMNI
Q17411524,Q1145992,ALUMNI
Q96988797,Q12511113,ALUMNI
Q96988797,Q97570484,ALUMNI
Q20426825,Q1145992,ALUMNI
Q96990793,Q7322177,ALUMNI
Q58341409,Q7683446,ALUMNI
Q25466202,Q4200297,ALUMNI
Q7636656,Q934782,ALUMNI
Q109439762,Q7408055,ALUMNI
Q28723844,Q12523355,ALUMNI
Q7663549,Q3806225,ALUMNI
Q25467279,Q350752,ALUMNI
Q96987344,Q19744754,ALUMNI
Q61119230,Q19744776,ALUMNI
Q97590705,Q12523366,ALUMNI
Q97590573,Q4200341,ALUMNI
Q120203151,Q5629974,ALUMNI
Q56400154,Q17997867,ALUMNI
Q26236938,Q97570094,ALUMNI
Q26236938,Q97572810,ALUMNI
Q13097657,Q7894421,ALUMNI
Q17410667,Q7603607,ALUMNI
Q31173947,Q10862512,ALUMNI
Q13097746,Q478044,ALUMNI
Q25469479,Q3181122,ALUMNI
Q12520009,Q3958218,ALUMNI
Q105728351,Q4854741,ALUMNI
Q85994900,Q12471193,ALUMNI
Q31174748,Q7408055,ALUMNI
Q17411564,Q12523376,ALUMNI
Q17411565,Q12523408,ALUMNI
Q12520108,Q17997867,ALUMNI
Q12520110,Q534515,ALUMNI
Q12520112,Q4200627,ALUMNI
Q28723587,Q610253,ALUMNI
Q13097776,Q1145992,ALUMNI
Q12520259,Q12471192,ALUMNI
Q12520259,Q52637569,ALUMNI
Q17411570,Q534515,ALUMNI
Q17411570,Q12511060,ALUMNI
Q25463227,Q7442749,ALUMNI
Q17410877,Q4200341,ALUMNI
Q109441955,Q4200341,ALUMNI
Q24284635,Q1934491,ALUMNI
Q5257826,Q10862512,ALUMNI
Q12521107,Q3213529,ALUMNI
Q12521116,Q12523356,ALUMNI
Q120203983,Q10862512,ALUMNI
Q109439954,Q10862512,ALUMNI
Q4259946,Q156598,ALUMNI
Q3958199,Q58667835,ALUMNI
Q12521123,Q534515,ALUMNI
Q12521123,Q1681928,ALUMNI
Q20278543,Q534515,ALUMNI
Q20278543,Q13098258,ALUMNI
Q22133134,Q1145992,ALUMNI
Q10860412,Q1145992,ALUMNI
Q17411225,Q534515,ALUMNI
Q102158228,Q7896000,ALUMNI
Q65210174,Q579611,ALUMNI
Q65210174,Q1352632,ALUMNI
Q65210174,Q1824905,ALUMNI
Q25462546,Q13371,ALUMNI
Q4250974,Q97577681,ALUMNI
Q20426847,Q4200341,ALUMNI
Q109430859,Q13098259,ALUMNI
Q96989085,Q5643706,ALUMNI
Q96989085,Q12510315,ALUMNI
Q96989085,Q12511017,ALUMNI
Q96989085,Q97597236,ALUMNI
Q13097956,Q3267815,ALUMNI
Q12515517,Q534515,ALUMNI
Q12515517,Q12504954,ALUMNI
Q12521725,Q4200627,ALUMNI
Q12521725,Q12494364,ALUMNI
Q135457435,Q12501424,ALUMNI
Q17411590,Q1579397,ALUMNI
Q109435936,Q12523407,ALUMNI
Q112896197,Q19752732,ALUMNI
Q17411599,Q3130435,ALUMNI
Q97590609,Q161982,ALUMNI
Q97590609,Q12509743,ALUMNI
Q17411600,Q6933777,ALUMNI
Q56399440,Q746592,ALUMNI
Q17411602,Q4250926,ALUMNI
Q97307368,Q10862512,ALUMNI
Q17411603,Q19745825,ALUMNI
Q97590542,Q7590080,ALUMNI
Q12522317,Q7452397,ALUMNI
Q109440368,Q19744761,ALUMNI
Q17411548,Q10862512,ALUMNI
Q96988728,Q7010804,ALUMNI
Q17410908,Q3181122,ALUMNI
Q17410908,Q19749142,ALUMNI
Q17410908,Q31777795,ALUMNI
Q19749057,Q1579397,ALUMNI
Q76333,Q10862512,ALUMNI
Q49253199,Q12523423,ALUMNI
Q49253199,Q25066942,ALUMNI
Q18421463,Q7476068,ALUMNI
Q18421463,Q10862512,ALUMNI
Q18421463,Q52664799,ALUMNI
Q25465878,Q4250926,ALUMNI
Q12522457,Q2306715,ALUMNI
Q20895386,Q19744808,ALUMNI
Q12522830,Q12523349,ALUMNI
Q17411632,Q19744837,ALUMNI
Q25466248,Q6482697,ALUMNI
Q97590801,Q478044,ALUMNI
Q97590801,Q97572683,ALUMNI
Q85995027,Q10862512,ALUMNI
Q56524376,Q173959,ALUMNI
Q56524376,Q478044,ALUMNI
Q56524376,Q12522872,ALUMNI
Q25464672,Q2306715,ALUMNI
Q126901681,Q3181122,ALUMNI
Q1350057,Q3181122,ALUMNI
Q130371233,Q12712165,ALUMNI
Q6158256,Q534515,ALUMNI
Q72242083,Q487556,ALUMNI
Q123523274,Q7894412,ALUMNI
Q109444517,Q534515,ALUMNI
Q109444517,Q12511198,ALUMNI
Q109444517,Q19745500,ALUMNI
Q12523641,Q1145992,ALUMNI
Q17410716,Q4250926,ALUMNI
Q17410716,Q12510656,ALUMNI
Q12523651,Q7408055,ALUMNI
Q12523651,Q19734802,ALUMNI
Q17410673,Q2306715,ALUMNI
Q17410673,Q7408055,ALUMNI
Q85995056,Q17997867,ALUMNI
Q18421325,Q7426888,ALUMNI
Q108895493,Q10862512,ALUMNI
Q17410422,Q534515,ALUMNI
Q96988012,Q1145992,ALUMNI
Q96988012,Q19749142,ALUMNI
Q96988012,Q31778877,ALUMNI
Q97590815,Q534515,ALUMNI
Q97590815,Q1573634,ALUMNI
Q97590815,Q12511024,ALUMNI
Q97590793,Q12523355,ALUMNI
Q97590793,Q97570484,ALUMNI
Q109432648,Q12513134,ALUMNI
Q17411648,Q534515,ALUMNI
Q19944501,Q3180139,ALUMNI
Q96989529,Q4200297,ALUMNI
Q96989529,Q12511036,ALUMNI
Q12523977,Q12522871,ALUMNI
Q12524009,Q534515,ALUMNI
Q12524009,Q4250926,ALUMNI
Q12524009,Q12510564,ALUMNI
Q97590831,Q12523349,ALUMNI
Q97590831,Q12523440,ALUMNI
Q97590831,Q74551587,ALUMNI
Q96989193,Q12486118,ALUMNI
Q96989193,Q18941968,ALUMNI
Q96989193,Q52636873,ALUMNI
Q109563838,Q23807190,ALUMNI
Q25463013,Q534515,ALUMNI
Q25465726,Q3130435,ALUMNI
Q109861431,Q534515,ALUMNI
Q109861431,Q7481592,ALUMNI
Q109861431,Q12523351,ALUMNI
Q123308125,Q534515,ALUMNI
Q123308125,Q7894418,ALUMNI
Q109434295,Q7408055,ALUMNI
Q62363104,Q19735173,ALUMNI
Q110102794,Q4250926,ALUMNI
Q12524497,Q534515,ALUMNI
Q12524497,Q4250926,ALUMNI
Q96987612,Q1847733,ALUMNI
Q96987612,Q28954262,ALUMNI
Q12524527,Q14091635,ALUMNI
Q25465747,Q12523330,ALUMNI
Q25465747,Q97570359,ALUMNI
Q25465747,Q98202744,ALUMNI
Q25465747,Q98202768,ALUMNI
Q25465747,Q98202778,ALUMNI
Q97590766,Q4793919,ALUMNI
Q97590766,Q12486118,ALUMNI
Q12524548,Q1145992,ALUMNI
Q12524547,Q1896627,ALUMNI
Q731740,Q10862512,ALUMNI
Q27734149,Q534515,ALUMNI
Q17411689,Q7452397,ALUMNI
Q19745289,Q10862512,ALUMNI
Q17411700,Q534515,ALUMNI
Q12524985,Q1494353,ALUMNI
Q25465740,Q3130435,ALUMNI
Q97203818,Q17997867,ALUMNI
Q96987684,Q3130435,ALUMNI
Q125019508,Q19734594,ALUMNI
Q125019508,Q116289096,ALUMNI
Q125019508,Q124187886,ALUMNI
Q85995248,Q12513077,ALUMNI
Q96989494,Q7481592,ALUMNI
Q108890990,Q7476068,ALUMNI
Q109563884,Q1145992,ALUMNI
Q123219167,Q534515,ALUMNI
Q7463256,Q214341,ALUMNI
Q56391957,Q534515,ALUMNI
Q107745940,Q7603607,ALUMNI
Q107745940,Q7896071,ALUMNI
Q12525045,Q1132346,ALUMNI
Q12525045,Q2303536,ALUMNI
Q20426886,Q7408055,ALUMNI
Q20426886,Q12511027,ALUMNI
Q20426886,Q19752279,ALUMNI
Q17411706,Q3213529,ALUMNI
Q97590730,Q7408055,ALUMNI
Q97590539,Q1145992,ALUMNI
Q97590539,Q12511001,ALUMNI
Q97590539,Q19748362,ALUMNI
Q97590539,Q97572685,ALUMNI
Q97193039,Q49126,ALUMNI
Q97193039,Q372042,ALUMNI
Q97193039,Q3181122,ALUMNI
Q85840024,Q1336952,ALUMNI
Q3572174,Q49127,ALUMNI
Q3572174,Q4250926,ALUMNI
Q3572174,Q28725217,ALUMNI
Q123871004,Q7894421,ALUMNI
Q12525239,Q1534879,ALUMNI
Q12525239,Q1887879,ALUMNI
Q12525239,Q12712165,ALUMNI
Q12525239,Q19749142,ALUMNI
Q109564094,Q7415523,ALUMNI
Q19369188,Q721064,ALUMNI
Q109437834,Q350752,ALUMNI
Q98080906,Q7683446,ALUMNI
Q96988067,Q7894418,ALUMNI
Q85986562,Q280361,ALUMNI
Q85986562,Q97570581,ALUMNI
Q97590587,Q1145992,ALUMNI
Q109431097,Q12523368,ALUMNI
Q107583049,Q478044,ALUMNI
Q107583049,Q12513077,ALUMNI
Q18421481,Q17997867,ALUMNI
Q109430970,Q10862512,ALUMNI
Q19944556,Q17997867,ALUMNI
Q12525322,Q12523349,ALUMNI
Q17411728,Q10862512,ALUMNI
Q19745379,Q280361,ALUMNI
Q19745379,Q19744761,ALUMNI
Q12525329,Q12506117,ALUMNI
Q131557180,Q1145992,ALUMNI
Q109434228,Q1336952,ALUMNI
Q85995313,Q97596283,ALUMNI
Q109432061,Q12523316,ALUMNI
Q109442929,Q12523443,ALUMNI
Q96987702,Q6482697,ALUMNI
Q19798826,Q350752,ALUMNI
Q85995319,Q12523443,ALUMNI
Q138501932,Q129343459,ALUMNI
Q85995331,Q10862512,ALUMNI
Q20278565,Q280361,ALUMNI
Q85995335,Q7322177,ALUMNI
Q19726464,Q3181122,ALUMNI
Q122270946,Q10862512,ALUMNI
Q17410852,Q1145992,ALUMNI
Q19745388,Q10862512,ALUMNI
Q112896159,Q12513109,ALUMNI
Q73936967,Q7408055,ALUMNI
Q97207210,Q1336952,ALUMNI
Q8061915,Q534515,ALUMNI
Q8061915,Q1549932,ALUMNI
Q8061915,Q1973130,ALUMNI
Q25469614,Q12471192,ALUMNI
Q17411741,Q1896627,ALUMNI
Q25466305,Q4200297,ALUMNI
Q19753041,Q1145992,ALUMNI
Q19753041,Q4259201,ALUMNI
Q65557964,Q12523297,ALUMNI
Q97193074,Q12486117,ALUMNI
Q107366847,Q17997867,ALUMNI
Q8064854,Q4200341,ALUMNI
Q19753042,Q7895720,ALUMNI
Q123056795,Q65250918,ALUMNI
Q7476059,Q12523349,ALUMNI
Q12525396,Q58667835,ALUMNI
Q25466566,Q12712165,ALUMNI
Q17411756,Q12523284,ALUMNI
Q17411756,Q28725046,ALUMNI
Q17411758,Q12523331,ALUMNI
Q17411758,Q12523455,ALUMNI
Q17411758,Q74551587,ALUMNI
Q25469074,Q7442749,ALUMNI
Q112167662,Q12522857,ALUMNI
Q17411765,Q4250926,ALUMNI
Q123714984,Q280361,ALUMNI
Q123714984,Q19741350,ALUMNI
Q123714984,Q75164773,ALUMNI
Q123714984,Q123766765,ALUMNI
Q31173248,Q193196,ALUMNI
Q65204229,Q280361,ALUMNI
Q112601348,Q12523406,ALUMNI
Q10985862,Q350752,ALUMNI
Q10985862,Q19734891,ALUMNI
Q8075030,Q173959,ALUMNI
Q12525487,Q12510696,ALUMNI
Q12525487,Q19741356,ALUMNI
Q25468314,Q350752,ALUMNI
Q25468314,Q1145992,ALUMNI
Q25468314,Q12510322,ALUMNI
Q25468314,Q122200459,ALUMNI
Q17411775,Q2306715,ALUMNI
Q31173865,Q7590080,ALUMNI
Q31173865,Q12523282,ALUMNI
Q12525490,Q2306715,ALUMNI
Q20278570,Q16182620,ALUMNI
Q19745418,Q534515,ALUMNI
Q17411780,Q12523349,ALUMNI
Q31173825,Q17997867,ALUMNI
Q49255869,Q534515,ALUMNI
Q49255869,Q1859178,ALUMNI
Q17998234,Q6482697,ALUMNI
Q4260406,Q12523366,ALUMNI
Q133842429,Q280361,ALUMNI
Q133842429,Q12510277,ALUMNI
Q133842429,Q123773865,ALUMNI
Q12525496,Q280361,ALUMNI
Q12525496,Q534515,ALUMNI
